seg_id,time_to_failure
seg_c81e10,6.51707
seg_c81fec,3.6583219
seg_c8459f,6.654421
seg_c87c24,3.3485096
seg_c901c0,5.1951494
seg_c90be5,7.0459585
seg_c9201c,2.9394367
seg_c9481f,3.6630275
seg_c94941,0.9687505
seg_c9831a,3.0090425
seg_c9e533,5.675276
seg_c9f80a,2.1232429
seg_ca2d1b,3.106844
seg_ca407b,4.065014
seg_ca44a8,2.5498283
seg_ca67ee,2.6979237
seg_ca6d70,2.4006767
seg_ca8389,1.8641125
seg_ca88e3,6.695077
seg_ca9e39,2.4441693
seg_caa919,3.748746
seg_cacd0a,3.4216025
seg_cacd58,4.1911483
seg_cb0e21,6.255679
seg_cb806c,3.5316787
seg_cbcce9,4.1922197
seg_cbfb19,4.2681875
seg_cc096e,7.6250257
seg_cc2c46,3.2409842
seg_cc2e9b,4.2467875
seg_cc4199,7.3613663
seg_cc4932,7.1029825
seg_cc4950,3.313779
seg_cc667b,3.9679298
seg_cc7a19,2.2486777
seg_cc7e39,5.804587
seg_ccdc28,2.950265
seg_cd0691,3.256181
seg_cd2b34,3.9541054
seg_cd2b53,1.2047552
seg_cd352f,6.902931
seg_cd43b4,6.544009
seg_cd699e,3.5239148
seg_cd9f9b,5.5494795
seg_cdadb5,5.967414
seg_cdf88e,1.7639725
seg_ce00bb,2.9227602
seg_ce46ba,2.1618383
seg_ce472b,7.502218
seg_ce5520,2.7037246
seg_ce5832,1.742427
seg_ce72e2,3.0607808
seg_ce7537,2.1661246
seg_ce9f59,1.8050632
seg_cea185,3.5518866
seg_ceab44,4.482548
seg_ceb942,2.5558023
seg_cec2f2,4.4121
seg_cecd29,4.0943217
seg_ced992,2.0391665
seg_cedf3e,5.9643607
seg_cee7d0,7.5173764
seg_cf0e43,3.3715234
seg_cf1371,2.5536594
seg_cf25d2,3.4026961
seg_cf3825,2.0876484
seg_cf5764,4.623676
seg_cf646e,4.1271977
seg_cf74e8,1.3224745
seg_cf9a49,3.6669188
seg_cfed24,2.890567
seg_cff594,1.5374192
seg_d014a3,6.590137
seg_d0598e,3.088776
seg_d062a6,6.8511887
seg_d07c62,2.5400004
seg_d07ce8,6.990595
seg_d098df,6.0287037
seg_d0c280,1.5928273
seg_d0c8e2,3.08774
seg_d0f262,3.0755584
seg_d0f803,3.5615025
seg_d1045e,7.530324
seg_d11ca8,5.5038047
seg_d14524,4.336421
seg_d146a6,1.644994
seg_d16534,5.955556
seg_d19980,5.535167
seg_d1a281,3.7530663
seg_d1a2b9,1.6358385
seg_d1a8b3,2.3705237
seg_d1abaa,7.9171853
seg_d1b91e,3.9580963
seg_d1ca05,7.809695
seg_d1cb37,7.1616006
seg_d1eee8,5.581392
seg_d1fbb8,6.835008
seg_d21066,3.4115083
seg_d21eb6,5.6328754
seg_d24095,6.0836625
seg_d247da,4.0446825
seg_d2551a,7.183859
seg_d26f7d,7.6582394
seg_d27193,2.8869886
seg_d27812,4.0437374
seg_d29a4b,3.704183
seg_d2a533,3.7445648
seg_d2ad9a,1.3068333
seg_d2cb02,5.4144444
seg_d2db6b,3.6994095
seg_d2f588,6.5540714
seg_d30a9d,2.3372927
seg_d31583,6.529086
seg_d320f5,3.219026
seg_d328bb,2.1936696
seg_d32f71,3.0959704
seg_d32f8a,4.430839
seg_d35274,2.337361
seg_d356ab,2.8233461
seg_d35e50,4.6120834
seg_d36055,4.7191534
seg_d36342,4.100792
seg_d36681,5.5842266
seg_d36737,3.1119604
seg_d37b05,4.731846
seg_d39131,6.57364
seg_d398df,3.8980563
seg_d3992e,6.339617
seg_d3bb14,3.0774066
seg_d3d8fc,2.2593594
seg_d3f6b0,3.1498592
seg_d3f967,2.084816
seg_d40bb2,7.1463313
seg_d41daa,5.6073947
seg_d42c77,5.0590744
seg_d44589,2.8895574
seg_d47aba,3.1393933
seg_d4c763,4.3129196
seg_d4dec8,4.6238313
seg_d4ea17,4.8365746
seg_d508db,3.595342
seg_d516e3,6.2735453
seg_d56ae2,6.1138496
seg_d56d32,6.0459833
seg_d59e4e,3.3447056
seg_d5b100,3.1163123
seg_d5d3a1,2.9799192
seg_d5dbc1,2.1785347
seg_d5df41,5.2003975
seg_d5f344,4.280269
seg_d60d18,2.8623958
seg_d62e9c,2.4652243
seg_d63175,3.588462
seg_d661ce,3.425725
seg_d668c0,6.059961
seg_d68930,7.3455734
seg_d693b0,6.48639
seg_d6b198,4.469614
seg_d6b386,6.205589
seg_d6b546,6.061601
seg_d6dad6,4.1393013
seg_d6ea73,3.3058407
seg_d702b2,4.9950547
seg_d71352,6.8797894
seg_d740b2,7.905443
seg_d753f8,2.408098
seg_d78093,3.589654
seg_d78e7d,2.4964979
seg_d795ab,4.2979693
seg_d7967e,8.369624
seg_d7a805,5.2320185
seg_d7ab50,2.8581767
seg_d7f015,3.8571322
seg_d7f53a,3.4244487
seg_d8014d,3.3878682
seg_d83890,2.7484372
seg_d85e2e,4.7089415
seg_d86eb6,2.519373
seg_d88da7,4.8004084
seg_d89369,2.3251493
seg_d90c5f,2.2751799
seg_d91492,4.4929748
seg_d9190c,3.5230846
seg_d9352b,4.1752024
seg_d962cc,7.5789504
seg_d9750c,3.7352862
seg_d9a2bb,4.000888
seg_d9b162,5.875882
seg_d9bb68,4.6455503
seg_d9ce67,2.3839247
seg_d9d0e4,4.171078
seg_d9dab4,7.4411736
seg_da21ee,7.419474
seg_da7c3b,6.2447433
seg_da80c4,6.190334
seg_da8b88,3.5616484
seg_dab0f9,3.4754822
seg_dad4f2,3.4400847
seg_db3446,5.0585685
seg_db3a95,2.8933816
seg_db3fbe,6.828294
seg_db4185,4.140037
seg_db606c,4.1703
seg_db694a,3.7317839
seg_db6d5f,5.143265
seg_db90c0,3.4536533
seg_dbbb44,2.7315464
seg_dbc615,3.0396752
seg_dbf3f2,4.0059304
seg_dc188b,3.6452844
seg_dc1cf0,6.718913
seg_dc23c0,6.733802
seg_dc4698,3.6451156
seg_dc5e63,2.9868913
seg_dc6e94,3.8904355
seg_dc73b8,2.1916625
seg_dc7e0d,2.6168475
seg_dca2c2,7.0188303
seg_dcb51d,2.8560338
seg_dcbe02,3.3584404
seg_dcd9df,2.4814403
seg_dcee28,3.2517762
seg_dceeca,3.4839292
seg_dcf242,4.36558
seg_dcfb4b,7.387081
seg_dd0b11,3.538255
seg_dd4594,4.1936917
seg_dd699c,2.9062726
seg_dd780d,4.0865107
seg_dd8805,4.889342
seg_ddbadc,6.801532
seg_ddc800,6.871317
seg_ddd206,3.3724496
seg_ddddf0,2.7987714
seg_de225c,7.2304826
seg_de3237,6.056728
seg_de3d5e,2.9529543
seg_de4e1d,3.435858
seg_de8180,2.3272276
seg_de98fa,3.0260067
seg_de9e32,7.4136086
seg_df0df7,5.52546
seg_df352f,3.9844317
seg_df45b0,4.8914213
seg_df8385,2.8285954
seg_df8e0a,4.8534117
seg_df99d4,1.9292326
seg_dff078,3.7854657
seg_e00465,5.7711053
seg_e051bc,3.1401353
seg_e05de2,3.7825441
seg_e067ab,5.412321
seg_e09301,1.7452911
seg_e0c329,3.0250375
seg_e0ce38,4.4907303
seg_e0cfd4,4.059525
seg_e0f296,5.5772843
seg_e10d3b,6.537989
seg_e13bd8,3.4388947
seg_e14149,4.2712727
seg_e1468f,6.6156754
seg_e15cb9,3.5696445
seg_e197b8,3.4341335
seg_e1a9e0,5.985328
seg_e1daa0,3.8931096
seg_e1f045,4.038473
seg_e1f081,6.5797095
seg_e20d76,4.250545
seg_e217fc,4.751898
seg_e2209b,3.009401
seg_e24496,5.0217533
seg_e24f69,3.2372785
seg_e256bd,3.5684087
seg_e25aca,3.98768
seg_e266f4,5.03284
seg_e27c0a,2.840915
seg_e29670,2.7888632
seg_e2b8b1,7.2723455
seg_e2c82c,3.0833962
seg_e3005e,2.3664453
seg_e30e44,1.9626966
seg_e30ef5,2.7707932
seg_e34052,3.2573662
seg_e37b8e,4.1182275
seg_e3b1f1,4.7166734
seg_e3ca24,5.912586
seg_e3cf1a,3.6340837
seg_e3d751,4.8136587
seg_e3dafa,6.137834
seg_e3e762,6.9120016
seg_e40348,4.6381297
seg_e405fe,2.4367788
seg_e40d64,6.5880313
seg_e41fc9,3.2105858
seg_e47d2b,2.314084
seg_e481c7,4.5492873
seg_e48c23,5.132945
seg_e49750,3.5701199
seg_e4c15a,3.8884258
seg_e4f203,3.8092513
seg_e4f403,4.988946
seg_e50f16,6.8441057
seg_e52f8c,3.571764
seg_e53a52,2.7733598
seg_e54932,6.1877856
seg_e5750a,7.5129113
seg_e59dca,5.330463
seg_e5b510,3.305631
seg_e5c033,4.268653
seg_e5deec,2.5457993
seg_e5e238,1.2202055
seg_e5f9ec,5.0716233
seg_e5fbc1,1.0127566
seg_e60719,6.097507
seg_e6307f,5.25829
seg_e64dfa,4.230332
seg_e65e69,3.697398
seg_e66697,3.900827
seg_e6b236,4.266429
seg_e6bd3f,3.0470383
seg_e6c973,4.1289496
seg_e6e1df,3.1173553
seg_e6e24e,5.3211637
seg_e71dda,3.442145
seg_e72f10,5.3451304
seg_e742dc,7.194845
seg_e76e6e,3.0199647
seg_e7ac12,2.5266943
seg_e7ced6,6.4449553
seg_e7d1f8,2.7394233
seg_e7d3e7,4.9847293
seg_e80726,3.387618
seg_e81b50,2.17124
seg_e8385f,7.321261
seg_e85f55,1.8396777
seg_e86e44,2.5410268
seg_e86ed1,6.754326
seg_e86f77,2.4449646
seg_e877a5,4.066124
seg_e8a2c4,4.3388577
seg_e8a4f4,3.7095196
seg_e8ac98,0.87109154
seg_e8ad6b,4.3921895
seg_e8b2b3,8.399387
seg_e8bcde,3.4068174
seg_e8ce6a,3.178588
seg_e8d02f,2.4883516
seg_e90c0d,4.408531
seg_e92526,3.7333667
seg_e9272e,2.4911249
seg_e96140,3.1875927
seg_e98217,3.488144
seg_e9a09f,2.1168225
seg_e9aa44,7.209156
seg_e9df42,6.201303
seg_e9e65b,5.0257297
seg_ea0091,3.290603
seg_ea05c1,5.9898643
seg_ea096b,5.8953853
seg_ea098b,6.1228814
seg_ea4d3a,5.9798985
seg_ea78c0,3.1625304
seg_ea8270,6.795213
seg_ea9d37,3.4951754
seg_ea9fa4,7.167
seg_eaa0ec,5.8130627
seg_eabb2c,5.6832504
seg_eacccf,2.6048589
seg_ead30e,2.4459698
seg_eb0b19,6.6856446
seg_eb1d6e,3.2029989
seg_eb2e11,3.6555092
seg_eb32bc,3.196481
seg_eb47a9,1.5827153
seg_eb692c,7.4885006
seg_eb7595,4.7376103
seg_eb7f91,3.9935951
seg_eba22d,6.145637
seg_ebb79f,4.185779
seg_ebd77b,7.1277623
seg_ebe36c,3.8794515
seg_ebec3e,3.0088165
seg_ec0e7b,5.265425
seg_ec4645,3.794338
seg_ec73d5,2.5983775
seg_ec973c,6.842738
seg_eca2eb,3.0394216
seg_ecaef0,4.7122154
seg_eccb17,1.683621
seg_ecdca4,2.8630667
seg_ecf28d,5.023968
seg_ecf81b,5.935348
seg_ed07b0,3.2229576
seg_ed3e4c,4.641505
seg_ed52ac,5.1114435
seg_ed7741,5.9921837
seg_ed7dee,3.688557
seg_ed7f69,3.5692508
seg_edda79,3.648165
seg_edecaa,3.5189364
seg_ee1cfc,3.295993
seg_ee2781,7.5132065
seg_ee4479,3.2477682
seg_ee4ae5,1.788125
seg_ee7224,2.5449483
seg_ee87e2,3.8884108
seg_ee8f87,2.852857
seg_eea20e,5.9864993
seg_eebbc2,4.2193217
seg_eee89d,3.8695388
seg_eefd4a,2.940772
seg_ef24bd,3.9187841
seg_ef27c8,3.6881998
seg_ef47c4,5.943283
seg_ef644a,4.3362584
seg_ef660a,5.585243
seg_ef74dc,4.211334
seg_ef779d,4.4910593
seg_ef9105,7.330665
seg_efb639,6.068465
seg_efbf3e,2.881882
seg_efc5fb,6.784667
seg_efd9ec,6.9561753
seg_f003ca,5.639989
seg_f01368,6.257541
seg_f0181d,3.0371387
seg_f02d32,4.568084
seg_f056d8,4.701085
seg_f0574b,2.6570287
seg_f073e2,4.77608
seg_f0ce4a,3.2126188
seg_f0cedb,5.8448033
seg_f0d278,2.2777708
seg_f0db55,2.629373
seg_f11620,3.1006637
seg_f11f77,4.1018457
seg_f165f6,2.863316
seg_f19f8e,6.0793734
seg_f1a771,1.8871605
seg_f1b916,2.4469965
seg_f1f5b9,2.4254272
seg_f21a22,2.9260478
seg_f21bf4,4.678643
seg_f22163,6.8849187
seg_f229bf,3.5730932
seg_f24292,3.0732908
seg_f2750c,4.551289
seg_f2a20d,2.5385807
seg_f2ae5e,3.7633374
seg_f2b0c5,1.8043792
seg_f2cb5e,4.1856966
seg_f2f5a3,2.884027
seg_f3063a,4.343569
seg_f30b2f,4.7675834
seg_f30f0c,4.9765725
seg_f322b1,4.1765647
seg_f342a3,3.3522596
seg_f34877,5.008894
seg_f383fb,2.5973845
seg_f3c578,3.1895735
seg_f43730,4.6146827
seg_f43ab6,2.6492848
seg_f455bc,6.6379914
seg_f46cc1,3.7371168
seg_f48363,2.4594815
seg_f48db9,3.6910057
seg_f4ad4b,2.704741
seg_f4d644,2.594084
seg_f52cdc,6.698646
seg_f5406b,2.6502202
seg_f579ba,2.4198627
seg_f57ca1,8.048783
seg_f59974,6.21664
seg_f5a4ee,7.261298
seg_f5a6ab,6.7752547
seg_f5d2dd,6.432769
seg_f5e682,2.1510167
seg_f60872,4.509043
seg_f618a8,5.8377457
seg_f61b0e,4.136065
seg_f639cd,6.2407546
seg_f639ec,3.2445297
seg_f650cc,1.6779015
seg_f6659e,2.488941
seg_f66db1,5.6796174
seg_f679c6,6.332987
seg_f67ce2,2.0850613
seg_f6828d,2.120715
seg_f69c38,2.3777425
seg_f6a217,3.5075793
seg_f6abc5,6.9178104
seg_f6b70c,5.6681423
seg_f6bae8,4.17165
seg_f6c0cb,3.56981
seg_f6c928,5.632151
seg_f6cfd4,5.4961357
seg_f6d51b,1.8507956
seg_f6e1ca,3.442456
seg_f6e89f,6.356139
seg_f6f523,4.7296777
seg_f6f683,3.3853786
seg_f7050a,2.8954341
seg_f70b66,5.0320034
seg_f71db8,5.2951674
seg_f7290f,2.8354723
seg_f734c8,5.0837226
seg_f741af,2.6580508
seg_f77ee5,7.9011116
seg_f7d792,2.0566962
seg_f7de40,6.1582956
seg_f80e44,4.1635265
seg_f83d28,3.0956252
seg_f865be,2.6332126
seg_f86c41,2.4344585
seg_f88d4a,2.9571729
seg_f8db0a,2.582781
seg_f8dd7e,4.2487645
seg_f931de,3.198313
seg_f93ce5,2.1960273
seg_f95fd3,4.9238167
seg_f96d0e,3.055864
seg_f96d5a,5.2112584
seg_f97274,3.2983131
seg_f99b64,4.703835
seg_f9e4f2,7.4528775
seg_f9eea3,4.0980515
seg_fa0ac7,4.456889
seg_fa34c7,5.931639
seg_fa488e,2.7430851
seg_fa4df0,3.969833
seg_fa6383,3.722421
seg_fa796b,3.8967986
seg_fa9f00,3.2391322
seg_fad815,3.9450812
seg_fb00b3,7.3139563
seg_fb11ba,5.8031783
seg_fb1f5c,7.5081763
seg_fb4c26,3.5193572
seg_fb74f0,4.868543
seg_fb76ca,5.1368365
seg_fb8af5,2.2869391
seg_fb9491,4.7235317
seg_fb9b2e,5.207107
seg_fbce13,1.3853825
seg_fbd66b,2.5552323
seg_fbddb9,6.4720764
seg_fbe3c2,3.883019
seg_fbf17a,5.554764
seg_fbff25,1.8091345
seg_fc407c,3.9030595
seg_fc57d4,1.8881676
seg_fc8fd6,2.2091014
seg_fcb7d0,7.205497
seg_fcca66,3.7746305
seg_fcd32e,3.8038936
seg_fd19b8,6.529365
seg_fd374e,3.0325744
seg_fd6340,3.0897372
seg_fd8add,4.8202662
seg_fd9ac1,1.4015435
seg_fdba93,2.6723049
seg_fdc1d4,3.027318
seg_fdd50e,6.8401365
seg_fde767,4.107582
seg_fde86d,3.5826416
seg_fdff11,1.6015694
seg_fe2aac,4.306329
seg_fe5945,1.8776567
seg_fe70c0,3.8951175
seg_fe73b1,6.704951
seg_fe86f5,4.6532273
seg_fea3e2,6.49171
seg_feb312,5.4901643
seg_fedbd1,5.9074807
seg_ff0f1b,2.6273358
seg_ff1a62,6.144771
seg_ff2f2d,5.0735106
seg_ff4236,3.709047
seg_ff7478,4.316697
seg_ff79d9,3.6320121
seg_ffbd6a,1.9599183
seg_ffe7cc,7.3737726
